"yearID","lgID","teamID","franchID","divID","Rank","G","Ghome","W","L","DivWin","WCWin","LgWin","WSWin","R","AB","H","X2B","X3B","HR","BB","SO","SB","CS","HBP","SF","RA","ER","ERA","CG","SHO","SV","IPouts","HA","HRA","BBA","SOA","E","DP","FP","name","park","attendance","BPF","PPF","teamIDBR","teamIDlahman45","teamIDretro","salary","RBI","GIDP","IBB","TB","SLG","OBP","OPS","WHIP","BABIP","RC","X1B","uBB","wOBA"
2003,"AL","TBA","TBD","E",5,162,81,63,99,"N","N","N","N",715,5654,1501,298,38,137,420,1030,142,42,56,50,852,787,4.93,7,7,30,4310,1454,196,639,877,103,158,0.983,"Tampa Bay Devil Rays","Tropicana Field",1058695,95,97,"TBD","TBA","TBA",19630000,678,108,46,2286,0.404315528829148,0.319902912621359,0.724218441450507,1.4568445475638,0.300639188891338,722.984194929206,1028,374,0.316436256928595
2003,"AL","TEX","TEX","W",4,162,81,71,91,"N","N","N","N",826,5664,1506,274,36,239,488,1052,65,25,75,42,969,903,5.67,4,3,43,4300,1625,208,603,1009,94,168,0.985,"Texas Rangers","The Ballpark at Arlington",2094394,111,111,"TEX","TEX","TEX",103491667,799,115,31,2569,0.453566384180791,0.33003668846706,0.783603072647851,1.55441860465116,0.286976217440544,832.670026007802,957,457,0.341336966976595
2003,"AL","TOR","TOR","E",3,162,81,86,76,"N","N","N","N",894,5661,1580,357,33,190,546,1081,37,25,90,56,826,748,4.69,14,6,35,4305,1560,184,485,984,117,161,0.981,"Toronto Blue Jays","Skydome",1799458,104,104,"TOR","TOR","TOR",51269000,853,146,40,2573,0.454513336866278,0.348811585077916,0.803324921944194,1.42508710801394,0.312640575798471,881.294989527952,1000,506,0.350038016790749
2004,"AL","ANA","ANA","W",1,162,81,92,70,"Y","N","N","N",836,5675,1603,272,37,162,450,942,143,46,73,41,734,692,4.28,2,11,50,4363,1476,170,502,1164,90,126,0.985,"Anaheim Angels","Angels Stadium of Anaheim",3375677,97,97,"ANA","ANA","ANA",100534667,783,123,43,2435,0.429074889867841,0.340759737137362,0.769834627005203,1.36007334402934,0.31244579358196,816.172244897959,1132,407,0.336741446094254
2004,"NL","ARI","ARI","W",5,162,81,51,111,"N","N","N","N",615,5544,1401,295,38,135,441,1022,53,32,35,37,899,794,4.98,5,6,33,4308,1480,197,668,1153,139,144,0.977,"Arizona Diamondbacks","Bank One Ballpark",2519560,105,107,"ARI","ARI","ARI",69780750,582,137,38,2177,0.392676767676768,0.309889384183589,0.702566151860357,1.4958217270195,0.286166365280289,670.014035087719,933,403,0.307916597441435
2004,"NL","ATL","ATL","E",1,162,81,96,66,"Y","N","N","N",803,5570,1503,304,37,178,587,1158,86,32,59,48,668,603,3.74,4,13,48,4350,1475,154,523,1025,116,171,0.981,"Atlanta Braves","Turner Field",2327565,101,100,"ATL","ATL","ATL",90182500,767,123,51,2415,0.433572710951526,0.343071519795658,0.776644230747184,1.37793103448276,0.30943484353106,819.77424070164,984,536,0.339272493159504
2004,"AL","BAL","BAL","E",3,162,81,78,84,"N","N","N","N",842,5736,1614,319,18,169,528,949,101,41,57,62,830,760,4.7,8,10,27,4366,1488,159,687,1090,110,161,0.982,"Baltimore Orioles","Oriole Park at Camden Yards",2744018,98,99,"BAL","BAL","BAL",51623333,803,126,34,2476,0.431659693165969,0.344508851637161,0.776168544803131,1.49450297755382,0.308760683760684,846.67816091954,1108,494,0.339771617577571
2004,"AL","BOS","BOS","E",2,162,81,98,64,"N","Y","Y","Y",949,5720,1613,373,25,222,659,1189,68,30,69,55,768,674,4.18,4,12,36,4354,1430,159,447,1132,118,129,0.981,"Boston Red Sox","Fenway Park II",2837294,106,105,"BOS","BOS","BOS",127298500,912,123,39,2702,0.472377622377622,0.359987697985545,0.832365320363168,1.29329352319706,0.318744271310724,962.367769242828,993,620,0.362261757425743
2004,"AL","CHA","CHW","C",2,162,81,83,79,"N","N","N","N",865,5534,1481,284,19,242,499,1030,78,51,63,42,831,782,4.91,8,8,34,4297,1505,224,527,1013,100,167,0.984,"Chicago White Sox","U.S. Cellular Field",1930537,102,102,"CHW","CHA","CHA",65212500,823,119,25,2529,0.456993133357427,0.332844574780059,0.789837708137485,1.41866418431464,0.287871747211896,830.004972650423,936,474,0.344367740880092
2004,"NL","CHN","CHC","C",3,162,82,89,73,"N","N","N","N",789,5628,1508,308,29,235,489,1080,66,28,38,48,665,621,3.81,3,6,42,4396,1363,169,545,1346,86,126,0.986,"Chicago Cubs","Wrigley Field",3170154,103,102,"CHC","CHN","CHN",90560000,755,120,46,2579,0.458244491826581,0.328067064323714,0.786311556150296,1.30209281164695,0.291905526255446,841.958966813798,936,443,0.340703264576904
2004,"NL","CIN","CIN","C",4,162,81,76,86,"N","N","N","N",750,5518,1380,287,28,194,599,1335,77,25,81,25,907,832,5.19,5,8,47,4331,1595,236,572,992,113,123,0.981,"Cincinnati Reds","Great American Ball Park",2287250,98,99,"CIN","CIN","CIN",46615250,713,125,38,2305,0.417723812975716,0.331030049815202,0.748753862790917,1.50103902101131,0.295465869456901,745.724211214648,871,561,0.329482619240097
2004,"AL","CLE","CLE","C",3,162,81,80,82,"N","N","N","N",858,5676,1565,345,29,184,606,1009,94,55,78,42,857,784,4.81,8,8,32,4400,1553,201,579,1115,106,152,0.983,"Cleveland Indians","Jacobs Field",1814401,94,94,"CLE","CLE","CLE",34319300,820,143,41,2520,0.443974630021142,0.351296469853171,0.795271099874312,1.45363636363636,0.305193370165746,870.888252148997,1007,565,0.348022323534036
2004,"NL","COL","COL","W",4,162,81,68,94,"N","N","N","N",833,5577,1531,331,34,202,568,1181,44,33,54,37,923,883,5.54,3,2,36,4306,1634,198,697,947,89,161,0.986,"Colorado Rockies","Coors Field",2338069,113,114,"COL","COL","COL",65445167,795,132,51,2536,0.45472476241707,0.345253367543297,0.799978129960367,1.62401300510915,0.314110139446939,866.243124491456,964,517,0.348135812449475
2004,"AL","DET","DET","C",4,162,81,72,90,"N","N","N","N",827,5623,1531,284,54,201,518,1144,86,50,50,43,844,788,4.93,7,9,35,4319,1542,190,530,995,144,160,0.977,"Detroit Tigers","Comerica Park",1917004,95,96,"DET","DET","DET",46832000,800,110,32,2526,0.449226391605904,0.336701957009945,0.78592834861585,1.43922204213938,0.307799120573941,842.822667318026,992,486,0.342547565301516
2004,"NL","FLO","FLA","E",3,162,80,83,79,"N","N","N","N",718,5486,1447,275,32,148,499,968,96,43,58,40,700,655,4.1,6,14,53,4317,1395,166,513,1116,86,153,0.986,"Florida Marlins","Pro Player Stadium",1723105,95,95,"FLA","FLO","FLO",42143042,677,142,37,2230,0.406489245351805,0.329442709189545,0.735931954541349,1.32592077831828,0.294557823129252,725.076023391813,992,462,0.323405557393318
2004,"NL","HOU","HOU","C",2,162,81,92,70,"N","Y","N","N",803,5468,1458,294,36,187,590,999,89,30,61,52,698,650,4.05,2,13,47,4329,1416,174,525,1282,101,136,0.983,"Houston Astros","Minute Maid Park",3087872,102,101,"HOU","HOU","HOU",75397000,756,128,54,2385,0.436174103877103,0.341759844433641,0.777933948310744,1.34511434511435,0.293262574988463,806.285902938263,941,536,0.3393248324342
2004,"AL","KCA","KCR","C",5,162,80,58,104,"N","N","N","N",720,5538,1432,261,29,150,461,1057,67,48,76,38,905,813,5.15,6,3,25,4261,1638,208,518,887,131,169,0.978,"Kansas City Royals","Kauffman Stadium",1661478,102,103,"KCR","KCA","KCA",47609000,675,130,28,2201,0.397435897435897,0.322100441681662,0.719536339117559,1.51795353203473,0.293430991073472,694.531255209202,992,433,0.317143796220214
2004,"NL","LAN","LAD","W",1,162,81,93,69,"Y","N","N","N",761,5542,1450,226,30,203,536,1092,102,41,62,35,684,647,4.01,2,6,51,4360,1386,178,521,1066,73,145,0.988,"Los Angeles Dodgers","Dodger Stadium",3488283,95,95,"LAD","LAN","LAN",92902001,731,121,45,2345,0.423132443161314,0.33165991902834,0.754792362189654,1.31215596330275,0.291219056515647,766.233958538993,991,491,0.330724306688418
2004,"NL","MIL","MIL","C",6,161,81,67,94,"N","N","N","N",634,5483,1358,295,32,135,540,1312,138,40,68,40,757,679,4.24,6,10,42,4326,1440,164,476,1098,117,132,0.981,"Milwaukee Brewers","Miller Park",2062382,100,101,"MIL","ML4","MIL",27528500,601,120,49,2122,0.387014408170709,0.320665470559452,0.707679878730161,1.32871012482663,0.300049067713445,668.695998671758,896,491,0.311604735284446
2004,"AL","MIN","MIN","C",1,162,81,92,70,"Y","N","N","N",780,5623,1494,310,24,191,513,982,116,46,64,40,715,661,4.03,4,9,48,4428,1523,167,431,1123,101,158,0.984,"Minnesota Twins","Hubert H Humphrey Metrodome",1911490,103,102,"MIN","MIN","MIN",53585000,735,130,42,2425,0.431264449582074,0.331891025641026,0.763155475223099,1.32384823848238,0.290200445434298,793.183670143416,969,471,0.3335204904808
2004,"NL","MON","WSN","E",5,162,80,67,95,"N","N","N","N",635,5474,1361,276,27,151,496,925,109,38,35,33,769,696,4.33,11,11,31,4341,1477,191,582,1032,99,172,0.984,"Montreal Expos","Stade Olympique/Hiram Bithorn Stadium",749550,105,105,"MON","MON","MON",40897500,605,115,51,2144,0.391669711362806,0.313348790990394,0.7050185023532,1.42294402211472,0.273076055066576,666.902512562814,907,445,0.309143143477535
2004,"AL","NYA","NYY","E",1,162,81,101,61,"Y","N","N","N",897,5527,1483,281,20,242,670,982,84,33,80,50,808,752,4.69,1,5,59,4331,1532,182,445,1058,99,148,0.984,"New York Yankees","Yankee Stadium II",3775292,98,97,"NYY","NYA","NYA",184193950,863,157,40,2530,0.457752849647187,0.352931879247669,0.810684728894855,1.36942969291157,0.285090742017,878.988220106503,940,630,0.354122793065055
2004,"NL","NYN","NYM","E",4,162,81,71,91,"N","N","N","N",684,5532,1376,289,20,185,512,1159,107,23,61,34,731,658,4.09,2,6,31,4347,1452,156,592,977,137,144,0.978,"New York Mets","Shea Stadium",2318951,99,99,"NYM","NYN","NYN",96660970,658,129,54,2260,0.408532176428055,0.317478416680241,0.726010593108296,1.41062801932367,0.282093794410232,705.969556585043,882,458,0.317641741988496
2004,"AL","OAK","OAK","W",2,162,81,91,71,"N","N","N","N",793,5728,1545,336,15,189,608,1061,47,22,55,43,742,682,4.17,10,8,35,4414,1466,164,544,1034,91,172,0.986,"Oakland Athletics","Network Associates Coliseum",2201516,99,98,"OAK","OAK","OAK",59425667,752,142,40,2478,0.432611731843575,0.343176872862916,0.775788604706491,1.36610783869506,0.299933642999336,842.035037878788,1005,568,0.339989052236472
2004,"NL","PHI","PHI","E",2,162,81,86,76,"N","N","N","N",840,5643,1505,303,23,215,645,1133,100,27,58,46,781,724,4.45,4,5,43,4388,1488,214,502,1070,81,142,0.987,"Philadelphia Phillies","Citizens Bank Park",3250092,105,104,"PHI","PHI","PHI",92919167,802,123,60,2499,0.442849548112706,0.345431789737171,0.788281337849877,1.36052871467639,0.297166551485833,854.460877862595,964,585,0.343799747315224
2004,"NL","PIT","PIT","C",5,161,80,72,89,"N","N","N","N",680,5483,1428,267,39,142,415,1066,63,40,95,42,744,680,4.29,3,8,46,4284,1451,149,576,1079,103,189,0.983,"Pittsburgh Pirates","PNC Park",1580031,99,100,"PIT","PIT","PIT",32227929,648,117,33,2199,0.401057815064746,0.32112676056338,0.722184575628126,1.41946778711485,0.297892054667593,687.140895218718,980,382,0.317335888037321
2004,"NL","SDN","SDP","W",3,162,81,87,75,"N","N","N","N",768,5573,1521,304,32,139,566,910,52,25,56,66,705,645,4.03,3,8,44,4323,1460,184,422,1079,108,146,0.982,"San Diego Padres","Petco Park",3016752,90,90,"SDP","SDN","SDN",55384833,722,128,45,2306,0.413780728512471,0.342277591439067,0.756058319951538,1.30603747397641,0.301089324618736,783.942335885323,1046,521,0.33149453024453
2004,"AL","SEA","SEA","W",4,162,82,63,99,"N","N","N","N",698,5722,1544,276,20,136,492,1058,110,42,54,48,823,772,4.76,7,7,28,4378,1498,212,575,1036,103,140,0.983,"Seattle Mariners","Safeco Field",2940731,97,98,"SEA","SEA","SEA",81515834,658,131,49,2268,0.396364907375044,0.330905636478784,0.727270543853828,1.42051164915487,0.307692307692308,743.103958802704,1112,443,0.319570767512366
2004,"NL","SFN","SFG","W",2,162,82,91,71,"N","N","N","N",850,5546,1500,314,33,183,705,874,43,23,72,51,770,695,4.29,8,8,46,4371,1481,161,548,1020,101,153,0.984,"San Francisco Giants","SBC Park",3256854,101,101,"SFG","SFN","SFN",82019166,805,142,153,2429,0.437973314100252,0.357232507059931,0.795205821160183,1.39258750857927,0.290088105726872,856.814109742441,970,552,0.342800192895033
2004,"NL","SLN","STL","C",1,162,81,105,57,"Y","N","Y","N",855,5555,1544,319,24,214,548,1085,111,47,51,70,659,605,3.75,4,12,57,4361,1378,169,440,1041,97,154,0.985,"St. Louis Cardinals","Busch Stadium II",3048427,100,99,"STL","SLN","SLN",83228333,817,121,64,2553,0.45958595859586,0.34431233933162,0.803898297927479,1.25063058931438,0.307443365695793,875.123054235622,987,484,0.347811688311688
2004,"AL","TBA","TBD","E",4,161,80,70,91,"N","N","N","N",714,5483,1416,278,46,145,469,944,132,42,55,56,842,757,4.81,3,5,35,4251,1459,192,580,923,119,139,0.98,"Tampa Bay Devil Rays","Tropicana Field",1274911,96,98,"TBD","TBA","TBA",29556667,685,97,33,2221,0.40507021703447,0.319973610423883,0.725043827458353,1.43895553987297,0.28561797752809,703.391297043011,947,436,0.317636815920398
2004,"AL","TEX","TEX","W",3,162,81,89,73,"N","N","N","N",860,5615,1492,323,34,227,500,1099,69,36,61,57,794,724,4.53,5,9,52,4319,1536,182,547,979,117,152,0.981,"Texas Rangers","The Ballpark at Arlington",2513685,108,109,"TEX","TEX","TEX",55050417,825,91,41,2564,0.456634016028495,0.329375902454677,0.786009918483172,1.446862699699,0.291072250345145,835.239247751431,908,459,0.340881782945736
2004,"AL","TOR","TOR","E",5,161,81,67,94,"N","N","N","N",719,5531,1438,290,34,145,513,1083,58,31,71,42,823,775,4.91,6,11,37,4263,1505,181,608,956,91,150,0.985,"Toronto Blue Jays","Skydome",1900041,104,104,"TOR","TOR","TOR",50017000,680,139,25,2231,0.403362863858253,0.32840669157057,0.731769555428823,1.48698099929627,0.297583429228999,720.1656187955,969,488,0.322591324200913
2005,"NL","ARI","ARI","W",2,162,81,77,85,"N","N","N","N",696,5550,1419,291,27,191,606,1094,67,26,55,45,856,783,4.84,6,10,45,4369,1580,193,537,1038,94,159,0.985,"Arizona Diamondbacks","Bank One Ballpark",2059424,103,105,"ARI","ARI","ARI",62329166,670,132,51,2337,0.421081081081081,0.332480818414322,0.753561899495403,1.45365072098878,0.28491879350348,768.75,910,555,0.329872683319903
2005,"NL","ATL","ATL","E",1,162,81,90,72,"Y","N","N","N",769,5486,1453,308,37,184,534,1084,92,32,45,46,674,639,3.98,8,12,38,4331,1487,145,520,929,86,170,0.986,"Atlanta Braves","Turner Field",2521167,101,100,"ATL","ATL","ATL",86457302,733,146,56,2387,0.435107546481954,0.332515136638848,0.767622683120802,1.39021011313784,0.297607879924953,787.868604651163,924,478,0.33395210569777
2005,"AL","BAL","BAL","E",4,162,81,74,88,"N","N","N","N",729,5551,1492,296,27,189,447,902,83,37,54,42,800,724,4.56,2,9,38,4283,1458,180,580,1052,107,154,0.982,"Baltimore Orioles","Oriole Park at Camden Yards",2624740,99,99,"BAL","BAL","BAL",73914333,700,145,31,2409,0.433975860205368,0.327042993107975,0.761018853313344,1.42750408592108,0.289426921368281,778.768089363121,980,416,0.332290945076695
2005,"AL","BOS","BOS","E",2,162,81,95,67,"N","Y","N","N",910,5626,1579,339,21,199,653,1044,45,12,47,63,805,752,4.74,6,8,38,4287,1550,164,440,959,109,135,0.982,"Boston Red Sox","Fenway Park II",2847888,104,104,"BOS","BOS","BOS",123505125,863,135,34,2557,0.454496978314966,0.356706839881046,0.811203818196012,1.3925822253324,0.310391363022942,908.938365981844,1020,619,0.354240755310779
2005,"AL","CHA","CHW","C",1,162,81,99,63,"Y","N","Y","Y",741,5529,1450,253,23,200,435,1002,137,67,79,49,645,592,3.61,9,10,54,4427,1392,167,459,1040,94,166,0.985,"Chicago White Sox","U.S. Cellular Field",2342833,103,103,"CHW","CHA","CHA",75178000,713,122,27,2349,0.424850786760716,0.322390019697965,0.747240806458681,1.25434831714479,0.285648994515539,742.432092555332,974,408,0.327094806265458
2005,"NL","CHN","CHC","C",4,162,81,79,83,"N","N","N","N",703,5584,1506,323,23,194,419,920,65,39,50,37,714,671,4.19,8,10,39,4320,1357,186,576,1256,101,136,0.983,"Chicago Cubs","Wrigley Field",3099992,104,104,"CHC","CHN","CHN",87032933,674,131,49,2457,0.440007163323782,0.324302134646962,0.764309297970744,1.34236111111111,0.291102729088085,787.893553223388,966,370,0.332049329581195
2005,"NL","CIN","CIN","C",5,163,82,73,89,"N","N","N","N",820,5565,1453,335,15,222,611,1303,72,23,62,39,889,820,5.15,2,1,31,4299,1657,219,492,955,104,133,0.983,"Cincinnati Reds","Great American Ball Park",1943067,100,101,"CIN","CIN","CIN",61892583,784,116,42,2484,0.446361185983828,0.338696829695715,0.785058015679542,1.49965108164689,0.301789654327041,830.145077720207,881,569,0.34278909382518
2005,"AL","CLE","CLE","C",2,162,81,93,69,"N","N","N","N",790,5609,1522,337,30,207,503,1093,62,36,54,50,642,582,3.61,6,10,51,4358,1363,157,413,1050,106,156,0.983,"Cleveland Indians","Jacobs Field",2013763,96,96,"CLE","CLE","CLE",41502500,760,128,33,2540,0.452843644143341,0.334459459459459,0.787303103602801,1.22257916475447,0.3016746960312,841.541230366492,948,470,0.342582888565421
2005,"NL","COL","COL","W",5,162,81,67,95,"N","N","N","N",740,5542,1477,280,34,150,509,1103,65,32,64,34,862,808,5.13,4,4,37,4256,1600,175,604,981,118,158,0.981,"Colorado Rockies","Coors Field",1914389,112,113,"COL","COL","COL",47839000,704,125,36,2275,0.410501623962468,0.333387542689868,0.743889166652337,1.55357142857143,0.306962757344437,746.678235002479,1013,473,0.327122525764764
2005,"AL","DET","DET","C",4,162,81,71,91,"N","N","N","N",723,5602,1521,283,45,168,384,1038,66,28,53,52,787,719,4.51,7,2,37,4307,1504,193,461,907,110,171,0.982,"Detroit Tigers","Comerica Park",2024431,98,98,"DET","DET","DET",69092000,678,137,24,2398,0.428061406640486,0.321457888688229,0.749519295328714,1.36870211283956,0.304181654676259,763.145673237554,1025,360,0.327001813087193
2005,"NL","FLO","FLA","E",3,162,81,83,79,"N","N","N","N",717,5502,1499,306,32,128,512,918,96,38,67,50,732,666,4.16,14,15,42,4327,1459,116,563,1125,103,177,0.983,"Florida Marlins","Dolphin Stadium",1852608,94,94,"FLA","FLO","FLO",60408834,678,144,61,2253,0.40948745910578,0.338933289838526,0.748420748944305,1.40189507742085,0.304260985352863,753.372630528766,1033,451,0.327522240527183
2005,"NL","HOU","HOU","C",2,163,81,89,73,"N","Y","Y","N",693,5462,1400,281,32,161,481,1037,115,44,72,42,609,563,3.51,6,11,45,4329,1336,155,440,1164,89,146,0.985,"Houston Astros","Minute Maid Park",2804760,101,100,"HOU","HOU","HOU",76779000,654,116,43,2228,0.407909190772611,0.322436849925706,0.730346040698317,1.23076923076923,0.287738039944264,705.177183240787,926,438,0.320088127702029
2005,"AL","KCA","KCR","C",5,162,81,56,106,"N","N","N","N",701,5503,1445,289,34,126,424,1008,53,33,63,50,935,862,5.49,4,4,25,4240,1640,178,580,924,125,163,0.979,"Kansas City Royals","Kauffman Stadium",1371181,99,101,"KCR","KCA","KCA",36881000,653,139,23,2180,0.396147555878612,0.319867549668874,0.716015105547486,1.57075471698113,0.298483819868749,687.433777627805,996,401,0.314974239654313
2005,"AL","LAA","ANA","W",1,162,81,95,67,"Y","N","N","N",761,5624,1520,278,30,147,447,848,161,57,29,39,643,598,3.68,7,11,54,4393,1419,158,443,1126,87,139,0.986,"Los Angeles Angels of Anaheim","Angel Stadium",3404686,98,97,"LAA","ANA","ANA",94867822,726,125,51,2299,0.408783783783784,0.325134386707933,0.733918170491717,1.27156840427954,0.294130248500428,744.874485257783,1065,396,0.320684954007884
2005,"NL","LAN","LAD","W",4,162,81,71,91,"N","N","N","N",685,5433,1374,284,21,149,541,1094,58,35,67,33,755,695,4.38,6,9,40,4282,1434,182,471,1004,106,141,0.983,"Los Angeles Dodgers","Dodger Stadium",3603646,98,97,"LAD","LAN","LAN",83039000,653,139,30,2147,0.395177618258789,0.326308857425091,0.721486475683879,1.33465670247548,0.290078143499882,688.23317710077,920,511,0.318866644606221
2005,"NL","MIL","MIL","C",3,162,81,81,81,"N","N","N","N",726,5448,1413,327,19,175,531,1162,79,34,73,38,697,635,3.97,7,6,46,4314,1382,169,569,1173,119,139,0.98,"Milwaukee Brewers","Miller Park",2211023,101,101,"MIL","ML4","MIL",39934833,689,137,55,2303,0.422723935389134,0.3311986863711,0.753922621760234,1.3567454798331,0.298385153048927,748.79277471149,892,476,0.329486329743165
2005,"AL","MIN","MIN","C",3,162,81,83,79,"N","N","N","N",688,5564,1441,269,32,134,485,978,102,44,59,42,662,604,3.71,9,8,44,4393,1458,169,348,965,102,171,0.984,"Minnesota Twins","Hubert H Humphrey Metrodome",2034243,102,102,"MIN","MIN","MIN",56186000,644,155,49,2176,0.391085549964055,0.322764227642276,0.713849777606331,1.23332574550421,0.290832220738763,692.837824433791,1006,436,0.313642025897394
2005,"AL","NYA","NYY","E",1,162,81,95,67,"Y","N","N","N",886,5624,1552,259,16,229,637,989,84,27,73,43,789,718,4.52,8,14,46,4292,1495,164,463,985,95,151,0.984,"New York Yankees","Yankee Stadium II",4090696,98,97,"NYY","NYA","NYA",208306817,847,125,41,2530,0.449857752489331,0.354712247138153,0.804569999627484,1.3685927306617,0.297370195549562,884.550391311292,1048,596,0.352315340909091
2005,"NL","NYN","NYM","E",3,162,81,83,79,"N","N","N","N",722,5505,1421,279,32,175,486,1075,153,40,48,38,648,599,3.76,8,11,38,4307,1390,135,491,1012,106,146,0.983,"New York Mets","Shea Stadium",2829929,98,97,"NYM","NYN","NYN",101305821,683,103,49,2289,0.415803814713896,0.32170478854698,0.737508603260877,1.3101927095426,0.290239925460051,728.613420130195,935,437,0.322148307896483
2005,"AL","OAK","OAK","W",2,162,81,88,74,"N","N","N","N",772,5627,1476,310,20,155,537,819,31,22,52,40,658,594,3.69,9,12,38,4351,1315,154,504,1075,88,166,0.986,"Oakland Athletics","McAfee Coliseum",2109118,101,100,"OAK","OAK","OAK",55425762,739,148,22,2291,0.407144126532788,0.330083120204604,0.737227246737392,1.25419443806022,0.281483059876412,748.180240103829,991,515,0.325052935514918
2005,"NL","PHI","PHI","E",2,162,81,88,74,"N","N","N","N",807,5542,1494,282,35,167,639,1083,116,27,56,46,726,672,4.21,4,6,40,4305,1379,189,487,1159,90,132,0.985,"Philadelphia Phillies","Citizens Bank Park",2665304,105,104,"PHI","PHI","PHI",95522000,760,107,76,2347,0.423493323709852,0.348400445646984,0.771893769356836,1.30034843205575,0.305901337021669,809.925740171493,1010,563,0.337236990494603
2005,"NL","PIT","PIT","C",6,162,81,67,95,"N","N","N","N",680,5573,1445,292,38,139,471,1092,73,30,72,49,769,706,4.42,4,14,35,4308,1456,162,612,958,117,193,0.981,"Pittsburgh Pirates","PNC Park",1817245,99,100,"PIT","PIT","PIT",38133000,656,130,38,2230,0.400143549255338,0.322465531224655,0.722609080479994,1.44011142061281,0.297426554315646,706.929185969557,976,433,0.317210706708014
2005,"NL","SDN","SDP","W",1,162,81,82,80,"Y","N","N","N",684,5502,1416,269,39,130,600,977,99,44,49,48,726,668,4.13,4,8,45,4366,1452,146,503,1133,109,136,0.982,"San Diego Padres","Petco Park",2869787,92,91,"SDP","SDN","SDN",63290833,655,122,41,2153,0.391312250090876,0.333118244878206,0.724430494969082,1.34333486028401,0.28944406932253,711.315634218289,978,559,0.319782396882105
2005,"AL","SEA","SEA","W",4,162,81,69,93,"N","N","N","N",699,5507,1408,289,34,130,466,986,102,47,48,37,751,712,4.49,6,7,39,4283,1483,179,496,892,86,144,0.986,"Seattle Mariners","Safeco Field",2725459,95,96,"SEA","SEA","SEA",87754334,657,115,50,2155,0.391320138006174,0.317266424562562,0.708586562568736,1.38617791267803,0.288617886178862,676.120877281098,955,416,0.310695739014647
2005,"NL","SFN","SFG","W",3,162,81,75,87,"N","N","N","N",649,5462,1427,299,26,128,431,901,71,35,49,44,745,695,4.33,4,8,46,4333,1456,151,592,972,90,146,0.985,"San Francisco Giants","SBC Park",3181023,101,101,"SFG","SFN","SFN",90199500,617,147,26,2162,0.395825704870011,0.318576678917474,0.714402383787485,1.41795522732518,0.290149653786017,681.655523502461,974,405,0.314134228187919
2005,"NL","SLN","STL","C",1,162,81,100,62,"Y","N","N","N",805,5538,1494,287,26,170,534,947,83,36,62,35,634,560,3.49,15,14,48,4337,1399,153,443,974,100,196,0.984,"St. Louis Cardinals","Busch Stadium II",3538988,101,100,"STL","SLN","SLN",92106833,757,127,60,2343,0.423076923076923,0.338790727832712,0.761867650909635,1.27415264007378,0.297127468581688,782.54347826087,1011,474,0.333131445408414
2005,"AL","TBA","TBD","E",5,162,81,67,95,"N","N","N","N",750,5552,1519,289,40,157,412,990,151,49,69,51,936,851,5.39,1,4,43,4265,1570,194,615,949,124,139,0.979,"Tampa Bay Devil Rays","Tropicana Field",1141669,99,100,"TBD","TBA","TBA",29679067,717,133,25,2359,0.424891930835735,0.328731097961867,0.753623028797602,1.5369284876905,0.305655296229803,763.787558685446,1033,387,0.329693018649942
2005,"AL","TEX","TEX","W",3,162,81,79,83,"N","N","N","N",865,5716,1528,311,29,260,495,1112,67,15,48,32,858,794,4.96,2,6,46,4320,1589,159,522,932,108,149,0.982,"Texas Rangers","Ameriquest Field",2525221,106,106,"TEX","TEX","TEX",55849000,834,123,20,2677,0.468334499650105,0.329200445080273,0.797534944730378,1.46597222222222,0.289762340036563,871.932217034294,928,475,0.347022803380641
2005,"AL","TOR","TOR","E",3,162,81,80,82,"N","N","N","N",775,5581,1480,307,39,136,486,955,72,35,89,56,705,653,4.06,9,8,35,4341,1475,185,444,958,95,154,0.985,"Toronto Blue Jays","Rogers Centre",2014995,102,102,"TOR","TOR","TOR",45719500,735,126,18,2273,0.407274681956639,0.330811332904057,0.738086014860695,1.32619212163096,0.295644522657281,736.5613977254,998,468,0.325135615111398
2005,"NL","WAS","WSN","E",5,162,81,81,81,"N","N","N","N",639,5426,1367,311,32,117,491,1090,45,45,89,45,673,627,3.87,4,9,51,4374,1456,140,539,997,92,156,0.985,"Washington Nationals","R.F.K. Stadium",2731993,95,96,"WSN","MON","WAS",48581500,615,130,55,2093,0.38573534832289,0.321764997521071,0.707500345843961,1.36831275720165,0.293151969981238,657.223931046138,907,436,0.310983989326218
2006,"NL","ARI","ARI","W",4,162,81,76,86,"N","N","N","N",773,5645,1506,331,38,160,504,965,76,30,67,53,788,727,4.48,8,9,34,4379,1503,168,536,1115,104,172,0.983,"Arizona Diamondbacks","Chase Field",2091685,105,105,"ARI","ARI","ARI",59684226,743,136,47,2393,0.423914968999114,0.331312809060456,0.75522777805957,1.39689426809774,0.294336321889351,782.229630834282,977,457,0.329641594342655
2006,"NL","ATL","ATL","E",3,162,81,79,83,"N","N","N","N",849,5583,1510,312,26,222,526,1169,52,35,52,44,805,736,4.6,6,6,38,4324,1529,183,572,1049,99,146,0.984,"Atlanta Braves","Turner Field",2550524,100,99,"ATL","ATL","ATL",90156876,818,131,48,2540,0.45495253447967,0.336502820306205,0.791455354785875,1.45767807585569,0.304060434372049,846.528073334425,950,478,0.34388825726815
